t,0_y0,0_x0,0_s0,0_y1,0_x1,0_s1,0_y2,0_x2,0_s2,0_y3,0_x3,0_s3,0_y4,0_x4,0_s4,0_y5,0_x5,0_s5,0_y6,0_x6,0_s6,0_y7,0_x7,0_s7,0_y8,0_x8,0_s8,0_y9,0_x9,0_s9,0_y10,0_x10,0_s10,0_y11,0_x11,0_s11,0_y12,0_x12,0_s12,0_y13,0_x13,0_s13,0_y14,0_x14,0_s14,0_y15,0_x15,0_s15,0_y16,0_x16,0_s16,1_y0,1_x0,1_s0,1_y1,1_x1,1_s1,1_y2,1_x2,1_s2,1_y3,1_x3,1_s3,1_y4,1_x4,1_s4,1_y5,1_x5,1_s5,1_y6,1_x6,1_s6,1_y7,1_x7,1_s7,1_y8,1_x8,1_s8,1_y9,1_x9,1_s9,1_y10,1_x10,1_s10,1_y11,1_x11,1_s11,1_y12,1_x12,1_s12,1_y13,1_x13,1_s13,1_y14,1_x14,1_s14,1_y15,1_x15,1_s15,1_y16,1_x16,1_s16
54.73174595832825,0.40549904,0.26584327,0.6850667,0.3950847,0.2648335,0.6044605,0.39509773,0.2577955,0.648283,0.4007047,0.25243837,0.6839507,0.4040222,0.2341268,0.70690125,0.45515513,0.23926257,0.58979577,0.4513774,0.23639587,0.7502353,0.45280045,0.3058802,0.2961931,0.44268918,0.27809104,0.047430195,0.43846342,0.34476808,0.04567828,0.43100023,0.35804227,0.067631096,0.62061024,0.23711956,0.9211934,0.61602247,0.21089438,0.91749114,0.73799103,0.26095864,0.89319426,0.731864,0.17302014,0.8022024,0.8527926,0.25116777,0.9141957,0.8395926,0.1165238,0.8040319,0.40597495,0.7854996,0.623326,0.3983665,0.78723586,0.58051693,0.39576596,0.77769274,0.59663117,0.40297756,0.7789427,0.5774125,0.40229547,0.75524896,0.6962387,0.45866787,0.77207184,0.6831677,0.4496187,0.7510604,0.6470081,0.45275563,0.8291926,0.2871776,0.44141588,0.7130533,0.14388633,0.4258961,0.87634975,0.060320098,0.4094537,0.77894145,0.018428242,0.6218782,0.7587485,0.9382051,0.6157617,0.73087496,0.92304546,0.73770523,0.78245306,0.89122665,0.73349917,0.69246644,0.78094304,0.8532989,0.771692,0.90297425,0.83977884,0.63665754,0.78526044
54.8524112701416,0.4124127,0.26503158,0.7048489,0.40005523,0.26409495,0.6768991,0.39944208,0.2574924,0.62474394,0.4024001,0.25009203,0.6017671,0.40329945,0.2349545,0.694507,0.45856225,0.23831168,0.50323355,0.4559337,0.23127761,0.7331517,0.48420024,0.3137228,0.2776062,0.4289087,0.19615424,0.08668317,0.48690778,0.35668066,0.083300844,0.4441956,0.307583,0.011508307,0.6240039,0.23941346,0.9203397,0.6190762,0.21068528,0.934362,0.74008507,0.26179877,0.8867723,0.73158044,0.17165385,0.7963821,0.8534337,0.2516092,0.92248845,0.8386419,0.11696189,0.7782984,0.41406053,0.7853909,0.6868221,0.40208203,0.7846441,0.62115544,0.40097603,0.7793134,0.68246925,0.40331972,0.76960206,0.606223,0.4024323,0.75779235,0.8172283,0.4587754,0.7650376,0.6081782,0.45355165,0.7509215,0.6766017,0.48541462,0.8327508,0.3592254,0.4248259,0.7132427,0.04093973,0.48666215,0.8785543,0.20765844,0.4458177,0.83507746,0.0077815377,0.62463146,0.7595014,0.9296911,0.617195,0.7302317,0.92555565,0.7399873,0.7834254,0.8904769,0.732353,0.69220877,0.7578328,0.8540337,0.7720234,0.8678264,0.8389863,0.6371023,0.77725977
54.97706365585327,0.4109225,0.26548913,0.7083495,0.39808083,0.26255572,0.5976308,0.39903104,0.26236567,0.5506139,0.4003482,0.24116497,0.6593978,0.40241596,0.24145679,0.8209078,0.4418723,0.21469466,0.41472778,0.46336806,0.2409253,0.8327704,0.5066901,0.28990552,0.065083325,0.5128112,0.2908618,0.2006204,0.4157426,0.2457584,0.015686667,0.5358164,0.34103513,0.07459891,0.61961144,0.23852801,0.9312483,0.6167271,0.21422958,0.9180027,0.7394523,0.26300597,0.8538713,0.7296793,0.17292233,0.8193619,0.8536515,0.2509892,0.90616935,0.8381681,0.118839815,0.7227988,0.40953645,0.7845726,0.7357845,0.39660287,0.7832746,0.5845019,0.39591676,0.7785129,0.60824233,0.3997906,0.76592135,0.69440544,0.39786553,0.7582417,0.84719074,0.44943452,0.75267583,0.6032933,0.45563754,0.7560037,0.784684,0.50932825,0.8147807,0.13714238,0.51012623,0.81345886,0.066667706,0.5313794,0.8571229,0.016128855,0.42566997,0.7717723,0.007658966,0.6214722,0.76107764,0.9284744,0.6142993,0.7337674,0.91670567,0.73963845,0.78354865,0.8648908,0.7294736,0.6932076,0.8915459,0.8533644,0.77217776,0.9209077,0.83838886,0.63968486,0.7231037
55.094735860824585,0.40489042,0.26351047,0.57711774,0.3926537,0.26316997,0.67890877,0.3919015,0.2561037,0.57563585,0.39455605,0.25120842,0.5940718,0.39181885,0.23509689,0.7190466,0.45099097,0.23740022,0.5856069,0.45196936,0.22893262,0.76909727,0.5336207,0.2830285,0.20823485,0.53111744,0.28424492,0.19148436,0.5821185,0.2542812,0.054923363,0.49748617,0.3143423,0.010415971,0.6177319,0.24373813,0.92231786,0.61286265,0.215662,0.91392344,0.7413194,0.26408464,0.74801993,0.7280456,0.17440502,0.8386495,0.8534516,0.25081894,0.9076375,0.83591175,0.124445856,0.7689338,0.40422767,0.7811599,0.59687954,0.39241648,0.78307194,0.7515224,0.38905773,0.7739783,0.56168777,0.3960588,0.7750495,0.5353532,0.39149758,0.75533146,0.71798575,0.44453165,0.75437754,0.58617526,0.45319542,0.75485486,0.814233,0.52408564,0.8059285,0.118242286,0.52659476,0.80424875,0.07769801,0.5149904,0.7778922,0.022083163,0.4866988,0.80047256,0.0069141565,0.6202632,0.7651548,0.9344088,0.6135021,0.7371306,0.90646887,0.7406138,0.78446466,0.8031505,0.7244539,0.6973011,0.8647826,0.85257614,0.77233493,0.9007636,0.83458793,0.64428395,0.7525801
55.21639800071716,0.3962921,0.26043034,0.6246158,0.38420904,0.26082447,0.6046657,0.383498,0.2538645,0.68046886,0.38938284,0.25137305,0.61378497,0.39082286,0.23552442,0.7097423,0.43828008,0.23042488,0.63262296,0.4566495,0.23971586,0.8001986,0.45528018,0.23417263,0.11889724,0.5560937,0.27173173,0.3649354,0.47609252,0.24817848,0.027777039,0.6219598,0.29289418,0.32561386,0.6082081,0.24277209,0.829509,0.6074013,0.22316873,0.9065687,0.74116415,0.2638413,0.862657,0.72148556,0.17947288,0.65476865,0.8531245,0.2513904,0.9289616,0.8346888,0.13004597,0.72723407,0.40132725,0.7831003,0.665201,0.3885344,0.78300536,0.57246006,0.3875937,0.777087,0.518627,0.39001894,0.7670589,0.6159748,0.3925874,0.75799423,0.7217208,0.43380937,0.75032,0.6743281,0.45250607,0.7610632,0.8262366,0.52233446,0.7848549,0.10206696,0.5492774,0.7912294,0.40257394,0.5664476,0.7789179,0.031561613,0.6221106,0.8123579,0.19278371,0.6094506,0.767053,0.8598102,0.6081313,0.7449047,0.93062705,0.74020076,0.7852799,0.8537628,0.7208666,0.70142657,0.6373569,0.85349214,0.77292734,0.91691625,0.832492,0.6509259,0.6992122
55.33407711982727,0.39615375,0.2603994,0.6353177,0.38436455,0.2612129,0.54349065,0.3835463,0.25430247,0.5775565,0.38429523,0.24946752,0.4982141,0.38723466,0.23325229,0.56817853,0.4326803,0.22735266,0.6257948,0.44985828,0.23870115,0.62158674,0.50593394,0.21849127,0.15194227,0.5543983,0.25143743,0.7019071,0.60023665,0.25023884,0.094522536,0.6342252,0.2542169,0.3817282,0.5974698,0.22224012,0.82630473,0.60531676,0.23434448,0.8498272,0.71485734,0.18908817,0.1684865,0.7433864,0.25907037,0.2839692,0.83412886,0.13744658,0.026259487,0.8337085,0.13704984,0.11575492,0.3962445,0.7810535,0.5167581,0.38432378,0.7834043,0.6502102,0.38272965,0.77442735,0.5479998,0.38669324,0.77382344,0.4612579,0.3847289,0.7533309,0.5079427,0.4370556,0.7459432,0.6054025,0.44858992,0.7632841,0.6618808,0.52585554,0.74121153,0.2331347,0.55145633,0.7717128,0.74548054,0.6152306,0.7675328,0.17212385,0.63453734,0.7724107,0.48387107,0.5975874,0.7465211,0.83883494,0.60076714,0.7560165,0.8103735,0.7150761,0.70665675,0.30004588,0.7414977,0.78346825,0.38099706,0.83723134,0.6580927,0.16495793,0.8548314,0.7732114,0.044968423
55.45274090766907,0.384191,0.2605682,0.5512496,0.3751986,0.26120195,0.4663192,0.3743224,0.25353417,0.5809674,0.37764138,0.25302598,0.57573384,0.37931335,0.23153618,0.65092385,0.43899405,0.257565,0.7338163,0.43433684,0.22184952,0.71356463,0.53592104,0.2525611,0.4973324,0.5476826,0.21832095,0.7444697,0.6220061,0.25225788,0.19291288,0.63084996,0.21465397,0.47200647,0.6028769,0.25603437,0.8670295,0.59822917,0.2233911,0.8771508,0.73504496,0.26483035,0.86797035,0.7105136,0.18991554,0.77037615,0.85183495,0.2518734,0.8860782,0.8339621,0.14803873,0.8261968,0.3853458,0.7835429,0.5163529,0.37494576,0.7826586,0.5304117,0.37381905,0.77724546,0.5637596,0.37654907,0.7706039,0.5101001,0.37700662,0.7540914,0.62234044,0.44049737,0.77548385,0.6504133,0.43802172,0.7458452,0.6841777,0.53703594,0.77065134,0.38958725,0.55122787,0.73860717,0.7142762,0.6131161,0.77121884,0.16420063,0.637587,0.7329088,0.54658407,0.60707426,0.7781474,0.8572546,0.60546446,0.74394953,0.8664264,0.73677003,0.78536916,0.83684105,0.71485007,0.7085261,0.77041173,0.8519963,0.7742879,0.84280276,0.836528,0.6693174,0.79746497
55.573405027389526,0.37832594,0.25852433,0.73423624,0.36929652,0.25926182,0.65730673,0.36871994,0.2522579,0.5458389,0.3728403,0.25438964,0.53850657,0.37618756,0.23188828,0.6330426,0.44452673,0.26634058,0.80403954,0.42706245,0.21452191,0.72246087,0.52953863,0.2649779,0.645896,0.5190602,0.2093345,0.4267602,0.5809531,0.26072124,0.2734831,0.57693636,0.21496475,0.16889806,0.6005344,0.25771645,0.92600787,0.59439963,0.22347932,0.89063156,0.73144305,0.26484913,0.86214274,0.71343935,0.19450699,0.85960376,0.8504466,0.25168285,0.9398703,0.8320738,0.16173796,0.79274833,0.37955534,0.7799269,0.6244332,0.3710568,0.7808915,0.5990879,0.3685022,0.7736223,0.558078,0.374071,0.77559453,0.4655314,0.37498313,0.75327885,0.6591702,0.44193336,0.78941816,0.78762716,0.4311603,0.7334599,0.7925173,0.5274164,0.78571266,0.5380253,0.53198326,0.7317171,0.531437,0.5889083,0.7834188,0.3504226,0.62360585,0.719588,0.31283623,0.6009489,0.77866465,0.8873244,0.5959839,0.7432892,0.9149678,0.7327486,0.7848648,0.876354,0.7159722,0.7147571,0.8815377,0.8507132,0.7743913,0.9290599,0.8300986,0.68299997,0.7769339
55.693071365356445,0.37420702,0.25724646,0.5916846,0.36407638,0.2590887,0.6080913,0.3630787,0.25097165,0.6092548,0.36901376,0.25367245,0.6702764,0.36991358,0.2313978,0.7277958,0.41851413,0.2646725,0.8298246,0.4319318,0.21305478,0.93360645,0.40459117,0.27729747,0.0627976,0.51959074,0.18287705,0.69876313,0.3680488,0.2671936,0.023708705,0.59194475,0.14671104,0.81888855,0.59480697,0.25964853,0.8985467,0.59163976,0.22477487,0.93831784,0.7271812,0.26369336,0.8885554,0.7122072,0.1990783,0.8205444,0.84981227,0.2526381,0.86742604,0.8325442,0.17788814,0.7933555,0.37230262,0.77827936,0.60361,0.36278042,0.7807763,0.5772449,0.36162174,0.7712108,0.6598013,0.36827362,0.77616304,0.6285635,0.37105477,0.75154835,0.7944371,0.41670033,0.78972936,0.81276923,0.4309342,0.7325653,0.9385753,0.34550726,0.8051772,0.12962669,0.51720035,0.70395,0.64124215,0.36476037,0.7882646,0.045587424,0.59526086,0.66647214,0.79086,0.5930889,0.78109956,0.8702826,0.58899003,0.7463502,0.9453987,0.7256893,0.7830632,0.9238173,0.7165221,0.71964335,0.87118644,0.8490132,0.77506536,0.9232846,0.82827747,0.6983142,0.8019311
55.81971979141235,0.3688054,0.25496173,0.642113,0.35907695,0.25820425,0.7541864,0.35999542,0.24691391,0.7286415,0.36670434,0.2596149,0.66808873,0.37236747,0.22969739,0.78183407,0.41090643,0.2698166,0.84785444,0.43414062,0.21249388,0.92217547,0.34215426,0.2974211,0.72414905,0.4950363,0.1724581,0.72852176,0.27849665,0.3174434,0.58692634,0.55414116,0.12742123,0.8674175,0.6014887,0.2610957,0.94974333,0.5973211,0.2218829,0.96225697,0.7362048,0.26351845,0.90812683,0.7241938,0.20300674,0.8708525,0.8504033,0.2537304,0.8736938,0.8352572,0.19410123,0.7397362,0.36916023,0.77717996,0.7354496,0.35907,0.780752,0.6461446,0.35891867,0.7682977,0.60873514,0.36642656,0.7802823,0.66977787,0.37208205,0.7505497,0.7975746,0.41010433,0.79183364,0.8281675,0.4338399,0.733448,0.9363249,0.34061632,0.81807435,0.6503175,0.5029145,0.69072443,0.69617814,0.2785045,0.8401847,0.61796075,0.55509925,0.64786816,0.7876543,0.5967953,0.78241116,0.91614187,0.5929759,0.7453894,0.95042723,0.7324073,0.7829173,0.90875584,0.7192035,0.72491425,0.8308541,0.8513099,0.774972,0.91222894,0.83384985,0.7167044,0.80756813
55.93340349197388,0.36865744,0.25178954,0.8080723,0.35840195,0.2575781,0.7614176,0.35713503,0.24440883,0.6961043,0.36718607,0.26067424,0.6797144,0.3673645,0.227625,0.83825123,0.41178364,0.2691353,0.8693486,0.43487126,0.20992438,0.9252208,0.3630378,0.3082606,0.72445524,0.47979873,0.1612756,0.71068925,0.29474935,0.3426486,0.59678465,0.51008564,0.11309751,0.58817613,0.59945405,0.26137304,0.94549364,0.5960366,0.22090589,0.96735126,0.7369963,0.26362845,0.91338474,0.73262715,0.2075299,0.8821394,0.8496295,0.2555637,0.90942866,0.8350264,0.21201646,0.8403974,0.36527833,0.7736346,0.6371927,0.35532784,0.77795404,0.7057647,0.3551495,0.76491934,0.6604573,0.36321506,0.7799192,0.6353463,0.36889744,0.7488186,0.7772692,0.41092604,0.7931964,0.88375264,0.43235117,0.7320414,0.9703933,0.36213958,0.8281027,0.69442797,0.4795607,0.6807181,0.75075483,0.29424936,0.86407536,0.71317214,0.51205754,0.6344298,0.5805494,0.59648037,0.7828049,0.94073373,0.59351075,0.743453,0.95466256,0.7436445,0.78374213,0.89539766,0.73212314,0.72797817,0.8245621,0.8526422,0.7764365,0.9060399,0.83735347,0.734581,0.816725
56.05506491661072,0.36590502,0.24986772,0.6397187,0.35564297,0.2557859,0.598271,0.35309276,0.2409946,0.75664455,0.36492223,0.25896582,0.648547,0.36543524,0.2256316,0.81558704,0.41162294,0.27242932,0.8471708,0.43304175,0.20868519,0.9536636,0.37905258,0.31666932,0.7385527,0.45811546,0.15829353,0.7888273,0.32984108,0.36175433,0.639154,0.47127804,0.107288696,0.7660745,0.59477603,0.26151547,0.91985965,0.5941082,0.2213331,0.96827203,0.7380793,0.263092,0.92048883,0.7338805,0.21248038,0.89845777,0.8512721,0.25948736,0.87618494,0.83976567,0.22458985,0.872253,0.3674339,0.77173054,0.8206502,0.35603425,0.7772265,0.8405099,0.3576238,0.76387763,0.68841577,0.36206526,0.77904385,0.67134804,0.36596996,0.74750644,0.7897094,0.41045117,0.7949848,0.8572012,0.43257296,0.7318229,0.9471562,0.3795194,0.8388686,0.72809005,0.45846254,0.6821099,0.7593452,0.3286452,0.88275033,0.71128625,0.47074687,0.6284036,0.7868401,0.5917198,0.7823979,0.95845646,0.5897768,0.7440084,0.975485,0.73505163,0.785219,0.9392833,0.7313761,0.73371005,0.86597687,0.8512007,0.7817349,0.91671765,0.84140027,0.7475216,0.9164444
56.175729274749756,0.36738044,0.24799414,0.7700543,0.35694072,0.25434873,0.85467803,0.35461995,0.24045034,0.6971436,0.36500213,0.25440547,0.68873304,0.36124742,0.22415839,0.74702543,0.4174729,0.27106604,0.8826774,0.43041822,0.2020645,0.902585,0.400238,0.31468615,0.73067117,0.4345474,0.14828905,0.73030204,0.37489796,0.3650763,0.65896535,0.42878276,0.105818965,0.71107936,0.59036493,0.2590802,0.9347957,0.59131944,0.21997027,0.9779133,0.7293014,0.26563296,0.9202075,0.73358095,0.21765013,0.94349587,0.8484704,0.26563787,0.89952916,0.8460318,0.23023322,0.8970764,0.36726913,0.76874226,0.6697061,0.35541594,0.7745214,0.71252686,0.35482046,0.76032007,0.6773794,0.3641635,0.7776337,0.66521037,0.3651652,0.7456364,0.81478506,0.41632423,0.79456997,0.847649,0.42955154,0.7250275,0.87857926,0.39731106,0.8366508,0.6977575,0.43365353,0.6721998,0.7097282,0.37416372,0.883381,0.7183033,0.42923367,0.6267484,0.76999855,0.5882096,0.7812742,0.95015615,0.5888884,0.7432312,0.97184664,0.7252605,0.78661793,0.90027124,0.7312956,0.7373078,0.9577798,0.84903264,0.7882501,0.91105914,0.84576654,0.75146335,0.8660767
56.29340219497681,0.3686779,0.24253936,0.77837753,0.35756522,0.25081387,0.7377344,0.35675347,0.23517577,0.7006435,0.36875507,0.2559409,0.76807374,0.3625291,0.22197393,0.77577597,0.41820177,0.27366394,0.84375507,0.42629397,0.1995734,0.83341813,0.42064488,0.32080936,0.6637503,0.41644913,0.14806662,0.6848285,0.41587716,0.37036666,0.62961674,0.3888334,0.10749196,0.70749235,0.59431314,0.25993443,0.9474814,0.59596306,0.22023265,0.9783427,0.73116297,0.26706836,0.8667653,0.73824036,0.22176902,0.9397756,0.84878725,0.27519795,0.9034446,0.84641314,0.2304852,0.8352206,0.36715636,0.76438934,0.7794381,0.35798615,0.7719739,0.8799076,0.3555293,0.7575016,0.60497636,0.37035263,0.7770734,0.8917526,0.36190173,0.743304,0.74882317,0.41982478,0.79383636,0.88189805,0.42692602,0.71946263,0.83061445,0.41899532,0.83926153,0.5950501,0.41513938,0.66984886,0.6960973,0.41402814,0.8904812,0.66490823,0.3903528,0.63056356,0.7334048,0.59304863,0.77990085,0.9358805,0.59545803,0.7415723,0.97297776,0.72853374,0.78770036,0.855645,0.7410103,0.74114454,0.9179115,0.84665275,0.7959874,0.89810157,0.8465578,0.75155586,0.89686525
56.41207146644592,0.36807352,0.23614843,0.8088377,0.3582829,0.2444387,0.7371649,0.35697302,0.22994192,0.76621103,0.3721906,0.25565955,0.82538515,0.36576557,0.22144762,0.85187507,0.4306316,0.2733146,0.9019421,0.4220483,0.20107321,0.88275534,0.4506105,0.3217894,0.7762202,0.3953753,0.1601005,0.72480386,0.47653288,0.36818203,0.65339726,0.3534366,0.122359075,0.77325666,0.5976402,0.25643823,0.9606324,0.59601235,0.2184433,0.96596915,0.7345551,0.26785573,0.9208826,0.7394375,0.22187464,0.9206987,0.8453423,0.28429833,0.8878978,0.84561837,0.23076253,0.7578559,0.3682726,0.7579596,0.8199298,0.3583218,0.766705,0.90546507,0.35638055,0.75185955,0.785621,0.3730908,0.775348,0.82108366,0.36607775,0.7426458,0.7961105,0.43223104,0.7932177,0.9204018,0.42369458,0.7221642,0.8389435,0.4499687,0.8404571,0.77878857,0.3948552,0.6806296,0.7006275,0.4764573,0.88588756,0.67760885,0.3543776,0.6418614,0.7557592,0.5963274,0.7789189,0.959142,0.5992247,0.7410752,0.9827972,0.7357077,0.789569,0.9116761,0.74199384,0.74258745,0.88094544,0.84368914,0.8059392,0.9047784,0.8480937,0.751117,0.7315724
56.534730672836304,0.37078556,0.23032553,0.7420698,0.3609904,0.23925188,0.8231099,0.3591174,0.22625445,0.8233547,0.3745608,0.25207004,0.7998658,0.3640717,0.22234495,0.78074056,0.434543,0.26614258,0.9029589,0.41122943,0.20424739,0.84104884,0.48354268,0.30676553,0.81744134,0.36528608,0.17012027,0.8072329,0.5326402,0.34495887,0.7160209,0.32059368,0.14319931,0.808284,0.5912386,0.25245216,0.9418919,0.5876566,0.21894391,0.97380495,0.72201675,0.26242834,0.89124197,0.7333871,0.221769,0.8535437,0.8345462,0.2952164,0.8586456,0.8464197,0.22965479,0.69555146,0.37247002,0.7507767,0.8034302,0.36184675,0.7604628,0.8672798,0.36005577,0.74705315,0.8709258,0.37376487,0.7732285,0.82760847,0.36379775,0.74332273,0.67634636,0.4353354,0.78830296,0.87851566,0.41344437,0.7261079,0.8300915,0.48761272,0.8325941,0.82628495,0.36356863,0.69079095,0.7838595,0.5330725,0.8670899,0.7869439,0.31838173,0.6642985,0.8117823,0.59341395,0.7748913,0.9329086,0.59564364,0.74119633,0.95326066,0.7239942,0.7856274,0.8128983,0.7327256,0.7443016,0.8484241,0.8367107,0.81597435,0.9476082,0.84508324,0.7526783,0.72312313
56.65838670730591,0.37257004,0.22409621,0.7274684,0.3634448,0.23352098,0.75400114,0.36039135,0.22132073,0.8789743,0.37675673,0.25078645,0.655219,0.36562786,0.22436629,0.6125868,0.430278,0.25899193,0.88889855,0.41567788,0.21371749,0.8295171,0.50687003,0.2905675,0.8929822,0.36485094,0.18513085,0.34934148,0.5762063,0.3217584,0.67076683,0.3051449,0.16571616,0.2758688,0.58760715,0.251219,0.939372,0.5868205,0.22229736,0.97038513,0.717469,0.26110005,0.82776886,0.72663915,0.22154717,0.88159376,0.8337874,0.30183285,0.8788226,0.8478594,0.2314258,0.90865403,0.37022778,0.744111,0.77377915,0.36129054,0.7535078,0.82717836,0.35815704,0.742273,0.80597466,0.3750732,0.77116364,0.7770142,0.36449665,0.74583197,0.67301524,0.4343496,0.78187156,0.8834421,0.41745648,0.7341273,0.87899077,0.51262593,0.8141435,0.86645085,0.360877,0.70921725,0.38847163,0.57502913,0.8447491,0.67687005,0.3033688,0.6885175,0.6425854,0.58752346,0.77347773,0.8880795,0.58875644,0.7432175,0.95732933,0.7185685,0.7856247,0.8437229,0.72690094,0.74483556,0.8601508,0.83587956,0.8237066,0.87296903,0.8482589,0.753944,0.8690554
56.778053283691406,0.37210178,0.21875584,0.5736322,0.36393428,0.22636724,0.65668523,0.36132464,0.21902137,0.61584806,0.37334567,0.24712586,0.73913115,0.36667234,0.22930579,0.55427307,0.42396232,0.24828695,0.6882884,0.4230674,0.22855866,0.6534966,0.5072238,0.26565513,0.51610315,0.5084201,0.23571368,0.40760565,0.5488198,0.23698974,0.12878908,0.5408696,0.22390378,0.1836869,0.59472746,0.24821167,0.89702433,0.5927055,0.23264602,0.89229405,0.71877515,0.26360372,0.8310435,0.72131646,0.22234097,0.895066,0.8267219,0.31112328,0.8989141,0.8483298,0.23043914,0.85929865,0.3735641,0.7411408,0.63285977,0.3631904,0.7480151,0.6361424,0.3619489,0.74069834,0.7804909,0.37353605,0.7679288,0.6848806,0.36777636,0.7475552,0.62622005,0.42408526,0.7671822,0.691567,0.42577273,0.752014,0.63076776,0.50531816,0.78153217,0.35829794,0.5085349,0.76382536,0.41268295,0.49966702,0.7336325,0.15426748,0.5499587,0.738236,0.17220293,0.5929184,0.7687039,0.91796017,0.5918914,0.7537691,0.8860298,0.71742964,0.787064,0.8802449,0.72068346,0.74532855,0.9013049,0.830341,0.8312873,0.8754782,0.8495838,0.7530825,0.86285424
56.89971613883972,0.37464547,0.21691175,0.53945416,0.36302957,0.22317044,0.5206962,0.36195692,0.2186559,0.66268367,0.37144062,0.2454096,0.72371876,0.36754045,0.23711108,0.5644011,0.43410444,0.23617017,0.5743616,0.42852837,0.25588667,0.5774338,0.5460181,0.23812854,0.6751141,0.5197816,0.2512875,0.29089028,0.6207166,0.24156931,0.29965764,0.6148108,0.2379955,0.2111294,0.60905397,0.2470424,0.8916379,0.6049513,0.24415822,0.81473434,0.7224574,0.26990858,0.7224052,0.73277396,0.2242394,0.8059193,0.82384634,0.31975782,0.79134846,0.84828293,0.23051813,0.7962544,0.37588042,0.73807704,0.4479264,0.36396357,0.7442967,0.63720685,0.364286,0.73960364,0.5522792,0.37073347,0.767075,0.7005046,0.3681352,0.7569842,0.5888323,0.4309703,0.75825083,0.732185,0.42701834,0.7794075,0.6500663,0.540589,0.7641737,0.78257453,0.5176141,0.77853984,0.40414485,0.61752343,0.76474667,0.33805585,0.59276223,0.7692835,0.2202154,0.6112859,0.76839316,0.8959996,0.60750175,0.77103615,0.82440066,0.72005284,0.79229045,0.68805283,0.7243127,0.7459599,0.72173655,0.82425153,0.8421335,0.7594841,0.8486612,0.75319713,0.7693669
57.01838564872742,0.3764195,0.2156045,0.54307014,0.36478812,0.22240113,0.52442664,0.3656487,0.21942571,0.5259215,0.36764222,0.24258077,0.6622343,0.36731935,0.23720129,0.6354068,0.42537448,0.24358876,0.70662266,0.42536315,0.24163234,0.61674124,0.53510183,0.23081267,0.62896025,0.5225788,0.22892916,0.3569396,0.602689,0.22018848,0.39626163,0.59680533,0.2205156,0.308282,0.58738303,0.24812439,0.87023544,0.58461595,0.2427535,0.8496937,0.710677,0.26942956,0.67611444,0.72224784,0.22578084,0.7106274,0.81938803,0.32615277,0.735081,0.8483963,0.23071252,0.6133904,0.375768,0.7375774,0.49968007,0.36544383,0.74236155,0.6051764,0.36559317,0.739933,0.47447965,0.36718863,0.76420176,0.72100025,0.36695403,0.75760406,0.60861665,0.42692298,0.768892,0.7201693,0.42594144,0.76460814,0.64300936,0.53563625,0.7553448,0.63268876,0.5223459,0.75881356,0.3984381,0.6005672,0.740266,0.3534746,0.58789665,0.7417366,0.2517303,0.58611655,0.76852894,0.8631272,0.5829594,0.76748437,0.8245596,0.711488,0.7921154,0.63579667,0.71833,0.7479245,0.4379852,0.82009953,0.84834164,0.3463825,0.85095155,0.75427693,0.19434337
57.142040729522705,0.37563917,0.2157629,0.565781,0.36414835,0.22138499,0.63124824,0.36471984,0.21967451,0.622298,0.3707831,0.240435,0.80484194,0.36901516,0.23735808,0.7325152,0.43152505,0.24396494,0.8627267,0.4286654,0.24153097,0.7751172,0.532782,0.21143435,0.63390756,0.5214077,0.215716,0.4260062,0.6025377,0.1847639,0.6928627,0.59268844,0.1914929,0.326383,0.5920572,0.24849935,0.90395844,0.59091103,0.24511974,0.90073586,0.71754205,0.27696183,0.7722231,0.72353613,0.22829977,0.82355887,0.8201655,0.33343938,0.84639895,0.8518027,0.23142274,0.7917133,0.3759638,0.73807865,0.5987945,0.36600935,0.7429763,0.5639285,0.3665526,0.7412862,0.58132297,0.37054142,0.76015145,0.7356837,0.36943027,0.7576702,0.74714464,0.43042135,0.76419294,0.84907097,0.42531428,0.7669975,0.7299556,0.5328474,0.7353851,0.5489588,0.51464856,0.74075633,0.40749437,0.6033208,0.7028436,0.43752056,0.58830273,0.7105334,0.32736388,0.58979,0.76909685,0.9211673,0.58678865,0.768918,0.89344186,0.71604204,0.79724187,0.8110638,0.7139894,0.7493798,0.8276456,0.82502925,0.85408986,0.8586395,0.8509072,0.7533211,0.7967842
